id,name,latitude,longitude
3814,Buffalo Ave & E New York Ave,40.655003,-74.011955
3815,E 51 St & 2 Ave,40.755295,-73.96764
3816,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
3817,Withers St & Kingsland Ave,40.71773,-73.94051
3818,Calyer St & Jewel St,40.72984,-73.94839
3819,Green St & McGuinness Blvd,40.73396,-73.95204
3820,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
3821,Evergreen Ave & Noll St,40.70106,-73.93318
3822,Bushwick Ave & Forrest St,40.643932,-74.017525
3823,Beaver St & Fayette St,40.70099,-73.93921
3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369
3825,Broadway & Furman Ave,40.68139,-73.90756
3826,Moffat St & Bushwick,40.68458,-73.90925
3827,Halsey St & Broadway,40.68565,-73.91564
3828,Eldert St & Bushwick Ave,40.68652,-73.91321
3829,Central Ave & Decatur St,40.6882,-73.90798
3830,Halsey St & Evergreen Ave,40.68858,-73.91227
3831,Broadway & Hancock St,40.642353,-74.017525
3832,Central Ave & Weirfield St,40.69055,-73.91181
3833,Madison St & Evergreen Ave,40.69122,-73.91693
3834,6 St & 7 Ave,40.642494,-74.02615
3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974
3836,Bushwick Ave & Linden St,40.69146,-73.92146
3837,Broadway & Kosciuszko St,40.69329,-73.92852
3838,Bushwick Ave & Harman St,40.69356,-73.92524
3839,President St & Nostrand Ave,40.6428,-74.01382
3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
3841,Menahan St & Central Ave,40.69543,-73.9196
3842,10 St & 5 Ave,40.635426,-74.022125
3843,Myrtle Ave & Grove St,40.69905,-73.91516
3844,Myrtle Ave & Linden St,40.69943,-73.91337
3845,Eastern Pkwy & Ralph Ave,40.64498,-74.006645
3846,Central Ave & Himrod St,40.69676,-73.92302
3847,Carroll St & Franklin Ave,40.635426,-74.01382
3848,Suydam St & Broadway,40.69544,-73.93223
3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945
3850,3 Ave & 14 St,40.643623,-74.00845
3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793
3852,Stewart Ave & Johnson Ave,40.70869,-73.92587
3853,Eastern Pkwy & Rochester Ave,40.641663,-74.0121
3854,Morgan Ave & Maspeth Ave,40.716,-73.93637
3855,Frost St & Debevoise Ave,40.71882,-73.93948
3856,Flatbush Ave & Eastern Pkwy,40.645126,-74.0085
3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546
3858,Kent St & McGuinness Blvd,40.73124,-73.95161
3859,Lorimer St & Calyer St,40.72795,-73.95414
3860,Wilson Ave & Troutman St,40.70166,-73.92754
3861,Menahan St & Wyckoff Ave,40.70113,-73.91422
3862,Eastern Pkwy & Troy Ave,40.646458,-74.02292
3863,Central Ave & Woodbine St,40.69296,-73.91605
3864,Central Ave & Covert St,40.68929,-73.90951
3865,3 St & Prospect Park West,40.635426,-74.02615
3866,Wilson Ave & Moffat St,40.68906,-73.90506
3867,Somers St & Broadway,40.67945,-73.90474
3868,Knickerbocker Ave & Halsey St,40.693,-73.90824
3869,Van Buren St & Broadway,40.692,-73.92617
3870,Melrose St & Broadway,40.69748,-73.935875
3871,Bushwick Ave & Furman Ave,40.644855,-74.01354
3872,Hancock St & Wyckoff Ave,40.6972,-73.90674
3873,Madison St & Cypress Ave,40.70068,-73.90742
3874,5 St & 6 Ave,40.63602,-74.026024
3875,Stephen St & Seneca Ave,40.6988,-73.9007
3876,Forest Ave & Summerfield St,40.69922,-73.89795
3877,Madison St & Forest Ave,40.64747,-73.98816
3878,Cypress Ave & George St,40.69812,-73.90271
3879,Broadway & Madison St,40.63916,-74.02671
3880,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
3881,12 Ave & W 125 St,40.8183,-73.9604
3882,10 St & 4 Ave,40.641525,-74.017456
3883,Harman St & Seneca Ave,40.70577,-73.91292
3884,Centre St & Seneca Ave,40.69969,-73.9022
3885,Buffalo Ave & St John's Pl,40.669804,-74.00714
3886,Menahan St & Onderdonk Ave,40.70553,-73.9096
3887,Carroll St & Washington Ave,40.638325,-74.016785
3888,Woodward Ave & Harman St,40.70793,-73.91092
3890,Grove St & Broadway,40.69047,-73.92351
3891,Irving Ave & Palmetto St,40.698,-73.9127
3892,38 Ave & 29 St,40.75473,-73.93367
3893,Eastern Pkwy & Schenectady Ave,40.643932,-74.01066
3895,Cypress Ave & Palmetto St,40.701572,-73.90876
3896,Madison St & Seneca Ave,40.70183,-73.90625
3897,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
3898,E 63 St & 3 Ave,40.763954,-73.9646
3899,Manhattan Av & Leonard St,40.72084,-73.94844
3900,Morgan Ave & Lombardy St,40.72226,-73.93889
3901,Stanhope St & Fairview Ave,40.70998,-73.91116
3902,Eastern Pkwy & Kingston Ave,40.63341,-74.02292
3903,Jefferson Ave & Evergreen Ave,40.68989,-73.91458
3905,3 St & 7 Ave,40.63592,-74.01975
3907,Central Ave & Melrose St,40.70112,-73.93039
3908,Battery Pl & Greenwich St,40.70463,-74.01507
3909,Madison St & Woodward Ave,40.70408,-73.90408
3910,Greene Ave & Grandview Ave,40.709698,-73.90786
3911,Eastern Pkwy & Nostrand Ave,40.64241,-74.01418
3914,7 St & 5 Ave,40.644913,-74.0174
3917,St Johns Pl & Howard Ave,40.669224,-74.01091
3919,Eastern Pkwy & Franklin Ave,40.638626,-74.02667
3922,10 St & 2 Ave,40.6104,-74.01897
3925,Sterling Pl & Rochester Ave,40.655853,-74.00693
3928,Eastern Pkwy & Washington Ave,40.636955,-74.02671
3931,Bay St & Court St,40.65174,-74.01375
3934,Sterling Pl & Schenectady Ave,40.60814,-74.01318
3940,Sigourney St & Columbia St,40.649876,-74.013596
3943,St Johns Pl & Kingston Ave,40.65155,-74.01194
3946,1 St & 6 Ave,40.63592,-74.01975
3950,Park Pl & Thomas S. Boyland St,40.64498,-74.01218
3952,Lincoln Pl & Nostrand Ave,40.639484,-74.02667
3955,4 Ave & 9 St,40.661446,-74.00702
3958,Sterling Pl & Ralph Ave,40.670353,-74.01218
3960,Lincoln Pl & Classon Ave,40.644966,-74.0147
3966,Park Pl & Utica Ave,40.645172,-74.01214
3972,Henry St & Bay St,40.65154,-74.01316
3975,Albany Ave & Park Pl,40.63341,-74.01687
3978,Garfield Pl & 8 Ave,40.64245,-74.02615
3981,Dwight St & Van Dyke St,40.638206,-74.01893
3982,Eastern Pkwy\t& St Marks Ave,40.650543,-73.98297
3984,Sterling Pl & New York Ave,40.642906,-74.01576
3987,5 Ave & 3 St,40.64015,-74.02299
3991,Prospect Pl & Howard Ave,40.669964,-74.011215
3993,Sterling Pl & Bedford Ave,40.641182,-74.01747
3996,7 St & 3 Ave,40.638325,-74.02667
3999,Park Pl & Buffalo Ave,40.65242,-74.010254
4001,St Johns Pl & Washington Ave,40.64241,-74.017136
4007,Schenectady Ave & Prospect Pl,40.645306,-74.02292
4010,Grand Army Plaza & Plaza St West,40.63482,-74.02671
4013,Columbia St & Lorraine St,40.653965,-74.01557
4014,Pacific St & Sackman St,40.665108,-74.00443
4016,Kingston Ave & Park Pl,40.640472,-74.02292
4019,Carroll St & 6 Ave,40.637466,-74.02562
4023,Pacific St & Thomas S. Boyland St,40.659924,-74.00883
4025,Prospect Pl & Nostrand Ave,40.64496,-74.01688
4028,3 St & 3 Ave,40.641422,-74.01897
4031,St Marks Ave & Ralph Ave,40.644855,-74.01017
4033,Park Pl & Franklin Ave,40.635452,-74.01602
4039,St Marks Ave & Rochester Ave,40.646458,-74.02292
4042,Underhill Ave & Lincoln Pl,40.64042,-74.0121
4045,Clinton St & Centre St,40.666355,-74.011955
4048,Bergen St & Troy Ave,40.642353,-74.009514
4051,Berkeley Pl & 7 Ave,40.64015,-74.01688
4054,Dwight St & Dikeman St,40.655857,-74.011055
4055,Bergen St & Mother Gaston Blvd,40.633812,-73.99739
4057,Brooklyn Ave & Prospect Pl,40.638306,-74.01651
4060,Carroll St & 5 Ave,40.64241,-74.01563
4064,Bergen St & Saratoga Ave,40.63961,-74.01985
4066,Bedford Ave & Bergen St,40.644962,-74.01588
4072,Bergen St & Buffalo Ave,40.67408,-74.01217
4074,Classon Ave & St Marks Ave,40.640453,-74.02615
4077,Court St & Nelson St,40.575413,-74.01747
4080,Schenectady Ave & Pacific St,40.63961,-74.01985
4083,Park Pl & Vanderbilt Ave,40.6767,-73.969025
4086,Columbia St & W 9 St,40.638206,-74.0093
4087,Van Sinderen Ave & Atlantic Ave,40.641663,-74.004684
4089,Bergen St & Kingston Ave,40.638306,-74.016266
4095,Van Brunt St & Van Dyke St,40.642097,-74.018585
4096,Dean St & Rockaway Ave,40.670876,-73.994644
4098,New York Ave & St Marks Ave,40.638325,-74.01653
4101,President St & 4 Ave,40.60814,-74.023
4105,Pacific St & Ralph Ave,40.658237,-74.00462
4107,Dean St & Franklin Ave,40.635426,-74.02671
4110,3 St & Hoyt St,40.638206,-74.01496
4113,Pacific St & Rochester Ave,40.633118,-74.01548
4116,Prospect Pl & Underhill Ave,40.639782,-74.016785
4119,Clinton St & 4 Place,40.64635,-74.02299
4120,Fulton St & Williams Ave,40.66317,-74.005486
4122,Pacific St & Troy Ave,40.63961,-74.01985
4124,Verona Pl & Fulton St,40.654495,-74.0128
4125,7 Ave & Park Pl,40.64069,-74.01688
4128,Pioneer St & Richards St,40.64925,-74.020035
4129,Herkimer St & Eastern Pkwy,40.675888,-73.99489
4131,Brooklyn Ave & Dean St,40.644463,-74.01698
4134,Berkeley Pl & 6 Ave,40.575413,-74.015656
4137,Coffey St & Conover St,40.637466,-74.02562
4138,Thomas S. Boyland St & Fulton St,40.641422,-74.017296
4140,Pacific St & Nostrand Ave,40.63961,-74.01985
4143,3 Ave & Carroll St,40.642643,-74.01735
4146,Columbus Pl & Atlantic Ave,40.575413,-74.00219
4148,Pacific St & Classon Ave,40.640297,-74.01588
4151,Smith St & 3 St,40.640472,-74.0223
4154,Pacific St & Utica Ave,40.660458,-74.01653
4157,Bergen St & Vanderbilt Ave,40.59739,-74.02299
4161,Van Sinderen Ave & Truxton St,40.63961,-74.01985
4166,Prospect Pl & 6 Ave,40.636955,-74.022125
4169,Pioneer St & Van Brunt St,40.65239,-74.0223
4170,Somers St & Rockaway Ave,40.655365,-74.011955
4172,Herkimer St & New York Ave,40.648052,-74.011955
4175,Douglass St & 4 Ave,40.64069,-74.01653
4179,Fulton St & Saratoga Ave,40.673115,-74.01205
4181,Brevoort Pl & Bedford Ave,40.64978,-74.017456
4184,Carroll St & Bond St,40.63551,-74.02299
4187,Sumpter St & Fulton St,40.663593,-73.99152
4190,Grand Ave & Bergen St,40.648876,-74.016495
4193,1 Pl & Clinton St,40.65327,-74.01676
4196,Chauncey St & Stuyvesant Ave,40.637466,-74.02603
4199,Bergen St & Carlton Ave,40.631348,-74.023
4202,Richards St & Delavan St,40.660213,-74.01664
4203,Somers St & Broadway,40.67896,-74.008545
4205,Kingston Ave & Herkimer St,40.575413,-74.01191
4208,Baltic St & 5 Ave,40.644913,-74.01676
4212,MacDougal St & Rockaway Ave,40.655617,-74.01218
4214,Macon St & Nostrand Ave,40.644703,-74.01579
4217,Degraw St & 3 Ave,40.6338,-74.02299
4220,Ralph Ave & Fulton St,40.60961,-74.0121
4222,Lefferts Pl & Franklin Ave,40.63916,-74.02671
4225,Carroll St & Smith St,40.642708,-74.0171
4228,Chauncey St & Malcolm X Blvd,40.65503,-74.01288
4231,Underhill Ave & Pacific St,40.648003,-74.01676
4237,Albany Ave & Fulton St,40.64752,-74.01239
4243,Commerce St & Van Brunt St,40.6104,-74.020035
4244,Broadway & Furman Ave,40.63961,-74.01985
4246,MacDonough St & Marcy Ave,40.655003,-74.017456
4249,St Marks Pl & 4 Ave,40.640453,-74.01185
4253,Thomas S. Boyland St & Marion St,40.657215,-74.01579
4255,Hancock St & Bedford Ave,40.64246,-74.012535
4258,Degraw St & Hoyt St,40.638588,-74.016205
4261,Patchen Ave & Bainbridge St,40.67393,-74.00883
4263,Fulton St & Irving Pl,40.64488,-74.016205
4266,Clinton St & Union St,40.637466,-74.02667
4278,Marcus Garvey Blvd & Macon St,40.64015,-74.015656
4281,Bergen St & Flatbush Ave,40.64015,-74.02341
4285,Rockaway Ave & Bainbridge St,40.648052,-74.01372
4290,Wyckoff St & 3 Ave,40.63932,-74.02705
4293,Chauncey St & Howard Ave,40.658134,-74.0169
4298,Degraw St & Smith St,40.64591,-74.0171
4301,MacDonough St & Malcolm X Blvd,40.646362,-74.02296
4307,President St & Henry St,40.635426,-74.01722
4310,Macon St & Lewis Ave,40.63961,-74.01985
4317,Bushwick Ave & Furman Ave,40.67615,-74.011925
4319,Halsey St & Tompkins Ave,40.59739,-74.016495
4322,Bergen St & 4 Ave,40.639782,-74.02299
4325,Thomas S. Boyland St & Macon St,40.652462,-74.011795
4327,Putnam Ave & Nostrand Ave,40.63482,-74.017456
4330,Hoyt St & Warren St,40.66668,-74.01723
4334,Halsey St & Ralph Ave,40.650013,-74.01276
4336,Monroe St & Classon Ave,40.60961,-74.01651
4339,Butler St & Court St,40.575413,-74.01249
4342,Hancock St & Malcolm X Blvd,40.6419,-74.01201
4345,Fulton St & Waverly Ave,40.631348,-74.021515
4348,Carroll St & Columbia St,40.64882,-74.01588
4354,Atlantic Ave & Fort Greene Pl,40.599514,-74.02689
4357,Moffat St & Bushwick,40.64752,-74.013115
4362,Pacific St & Nevins St,40.64245,-74.01318
4366,Decatur St & Saratoga Ave,40.651207,-74.013725
4368,Monroe St & Bedford Ave,40.62889,-74.02671
4371,Warren St & Smith St,40.640453,-74.02603
4374,Picnic Point,40.68507,-74.02544
4375,Jefferson Ave & Patchen Ave,40.664963,-74.01196
4377,Cambridge Pl & Gates Ave,40.63916,-74.02671
4380,Henry St & Degraw St,40.659496,-74.0157
4383,Hancock St & Stuyvesant Ave,40.65333,-74.01239
4386,Fulton St & Clermont Ave,40.641182,-74.0226
4392,Putnam Ave & Throop Ave,40.65434,-74.01602
4395,Hanson Pl & Ashland Pl,40.60814,-74.02615
4399,Eldert St & Bushwick Ave,40.65283,-74.017456
4401,Marcy Ave & Gates Ave,40.68651,-73.947655
4404,Bond St & Bergen St,40.60814,-74.02219
4408,Macon St & Howard Ave,40.652462,-74.01498
4410,Franklin Ave & Quincy St,40.657513,-74.008484
4413,Warren St & Court St,40.657215,-74.017265
4416,Madison St & Malcolm X Blvd,40.640816,-74.018745
4419,Washington Ave & Greene Ave,40.644966,-74.01602
4422,Columbia St & Degraw St,40.64461,-74.01666
4425,Lewis Ave & Madison St,40.64747,-74.016205
4428,Cumberland St & Lafayette Ave,40.639248,-74.02615
4432,Central Ave & Decatur St,40.66301,-74.01305
4434,Monroe St & Tompkins Ave,40.60961,-74.016266
4437,3 Ave & Schermerhorn St,40.637466,-74.02562
4440,Yankee Ferry Terminal,40.686703,-74.018906
4441,Broadway & Hancock St,40.650745,-74.01183
4446,Bergen St & Smith St,40.6104,-74.02562
4450,Putnam Ave & Ralph Ave,40.575413,-74.012695
4452,Lafayette Ave & Classon Ave,40.64015,-74.023
4455,4455.10,40.637466,-74.02562
4458,Stuyvesant Ave & Gates Ave,40.65242,-74.009766
4461,Clermont Ave & Lafayette Ave,40.621002,-74.04153
4467,Monroe St & Marcus Garvey Blvd,40.59739,-74.016205
4470,Lafayette Ave & Ft Greene Pl,40.642605,-74.02671
4474,Halsey St & Evergreen Ave,40.65188,-74.01265
4476,Marcy Ave & Lafayette Ave,40.60961,-74.0226
4479,Bond St & Fulton St,40.575413,-74.01651
4483,Broadway & Madison St,40.650745,-74.0146
4488,Boerum Pl	& Pacific St,40.6104,-74.01666
4491,Monroe St & Patchen Ave,40.575413,-74.01588
4494,Lafayette Ave & St James Pl,40.64437,-74.02615
4497,Congress St & Hicks St,40.635426,-74.01451
4500,Lexington Ave & Stuyvesant Ave,40.642605,-74.01315
4507,Wilson Ave & Moffat St,40.646297,-74.02293
4510,Greene Ave & Throop Ave,40.575413,-74.01603
4513,Ashland Pl & Dekalb Ave,40.645016,-74.014725
4517,Jefferson Ave & Evergreen Ave,40.644703,-74.01266
4519,Greene Ave & Nostrand Ave,40.59739,-74.02562
4522,State St & Smith St,40.645496,-74.01698
4526,Grove St & Broadway,40.59739,-74.01967
4528,DeKalb Ave & Franklin Ave,40.646156,-74.02615
4531,Henry St & Atlantic Ave,40.637466,-74.02562
4534,Lexington Ave & Patchen Ave,40.641422,-74.017296
4543,Lewis Ave & Greene Ave,40.642906,-74.01529
4546,DeKalb Ave & S Portland Ave,40.635426,-74.02671
4550,Central Ave & Covert St,40.638306,-74.016205
4553,Kosciuszko St & Tompkins Ave,40.64015,-74.015656
4556,Albee Square W & Fulton St,40.673046,-73.98407
4560,Madison St & Evergreen Ave,40.638206,-74.011765
4562,DeKalb Ave & Bedford Ave,40.682167,-73.98297
4565,85,40.637466,-74.02562
4568,Van Buren St & Broadway,40.65177,-74.014725
4576,Lafayette Ave & Stuyvesant Ave,40.65535,-74.01579
4582,Knickerbocker Ave & Cooper St,40.663593,-74.01698
4587,Willoughby St & Ashland Pl,40.643627,-74.02299
4590,Soissons Landing,40.691246,-74.01591
4591,Central Ave & Weirfield St,40.64712,-74.01537
4593,Marcy Ave & Hart St,40.692677,-73.99142
4596,Duffield St & Willoughby St,40.641182,-74.01893
4600,Bushwick Ave & Linden St,40.643932,-74.01448
4605,Clinton St & Joralemon St,40.64245,-74.02296
4608,Broadway & Kosciuszko St,40.646297,-74.02293
4611,Willoughby Ave & Hall St,40.640453,-74.01382
4614,Atlantic Ave & Furman St,40.638588,-74.02671
4615,Wyckoff Ave & Cooper Ave,40.670876,-73.99704
4617,Lewis Ave & Kosciuszko St,40.6519,-74.01218
4620,Adelphi St & Myrtle Ave,40.638306,-74.01698
4623,Knickerbocker Ave & Halsey St,40.655617,-74.01602
4625,Pulaski St & Throop Ave,40.69284,-73.97659
4628,Myrtle Ave & Fleet Pl,40.575413,-74.01548
4632,Central Ave & Woodbine St,40.63538,-74.025154
4634,Willoughby Ave & Walworth St,40.653008,-74.01266
4637,Fulton St & Adams St,40.6104,-74.027176
4640,Bushwick Ave & Harman St,40.643623,-74.01339
4645,Henry St & Remsen St,40.621002,-74.04153
4648,Malcolm X Blvd & DeKalb Ave,40.64802,-74.01239
4651,Clinton Ave & Myrtle Ave,40.599373,-74.01606
4654,Norman St & Wyckoff Ave,40.669407,-74.011765
4656,Pulaski St & Marcus Garvey Blvd,40.575413,-74.01588
4659,Myrtle Ave & St Edwards St,40.643414,-74.02296
4663,Knickerbocker Ave & Hancock St,40.65283,-74.01341
4665,Willoughby Ave & Tompkins Ave,40.644978,-74.016266
4668,Johnson St & Gold St,40.644672,-74.01328
4672,Menahan St & Central Ave,40.638306,-74.01382
4677,Cadman Plaza E & Johnson St,40.637466,-74.02562
4680,Bushwick Ave & Dekalb Ave,40.657513,-74.01205
4683,Emerson Pl & Myrtle Ave,40.645016,-74.01383
4687,Cypress Ave & St Felix Ave,40.66312,-73.987854
4689,Stuyvesant Ave & Hart St,40.640804,-74.01287
4692,Clermont Ave & Park Ave,40.64978,-74.01448
4695,Irving Ave & Halsey St,40.668213,-74.01315
4697,Throop Ave & Myrtle Ave,40.646465,-74.01354
4700,Park Ave & St Edwards St,40.65736,-74.017296
4707,Myrtle Ave & Marcy Ave,40.635426,-74.01687
4710,Jay St & Tech Pl,40.64032,-74.015686
4713,Central Ave & Himrod St,40.63306,-74.01719
4715,Franklin Ave & Myrtle Ave,40.642925,-74.01687
4718,Pierrepont St & Monroe Pl,40.646366,-74.013084
4719,St Felix Ave & 61 St,40.653065,-74.01018
4721,Cedar St & Evergreen Ave,40.64042,-74.01498
4724,Washington Ave & Park Ave,40.635426,-74.01747
4727,Summerfield St & Cypress Ave,40.679638,-74.01249
4729,Myrtle Ave & Lewis Ave,40.652084,-74.01529
4732,Carlton Ave & Flushing Ave,40.61317,-74.025154
4735,Hancock St & Wyckoff Ave,40.646362,-74.02296
4743,Linden St & Knickerbocker Ave,40.65549,-74.01202
4748,Clinton St & Tillary St,40.64042,-74.01884
4751,Cedar St & Myrtle Ave,40.644962,-74.02293
4756,Brooklyn Bridge Park - Pier 2,40.648262,-74.01208
4757,Seneca Ave & Decatur St,40.674496,-73.99421
4759,Willoughby Ave & Myrtle Ave,40.636047,-74.01967
4762,Clinton Ave & Flushing Ave,40.635426,-74.02296
4765,Cypress Ave & George St,40.681423,-74.004425
4768,Park Ave & Marcus Garvey Blvd,40.644978,-74.013145
4771,N Portland Ave & Flushing Ave,40.635426,-74.01328
4775,Irving Ave & Palmetto St,40.66398,-74.01473
4778,Park Ave & Marcy Ave,40.69749,-73.951164
4781,Concord St & Bridge St,40.6338,-74.01727
4784,Greene Av & Myrtle Av,40.65308,-74.01229
4789,Clark St & Henry St,40.639484,-74.02667
4792,Central Ave & Starr St,40.638206,-74.01448
4798,Forest Ave & Summerfield St,40.660427,-74.0121
4801,Melrose St & Broadway,40.6419,-74.017006
4804,Dock 72 Way & Market St,40.639687,-74.016266
4807,Madison St & Cypress Ave,40.65813,-74.01341
4812,Nassau St & Navy St,40.60814,-74.01709
4816,Myrtle Ave & Grove St,40.67087,-74.01249
4818,Nostrand Ave & Flushing Ave,40.6477,-74.01499
4821,Adams St & Prospect St,40.638306,-74.01548
4824,Stockholm St & Wilson Ave,40.575413,-74.015656
4826,Wallabout St & Kent Ave,40.67735,-74.010666
4829,Columbia Heights & Cranberry St,40.638588,-74.02615
4830,61 St & 60 Ln,40.673836,-74.012024
4832,Central Ave & Melrose St,40.67297,-74.01602
4837,Centre St & Seneca Ave,40.68135,-74.014725
4840,Beaver St & Fayette St,40.650364,-74.0142
4843,5 St & Market St,40.647213,-74.01698
4846,South St & Whitehall St,40.643448,-74.07243
4847,Wyckoff Ave & Gates Ave,40.643932,-74.016205
4850,Tompkins Ave & Hopkins St,40.638306,-74.01382
4853,Bridge St & York St,40.65549,-74.01696
4856,Irving Ave & Harman St,40.575413,-74.01305
4861,Henry St & Middagh St,40.642353,-74.0171
4862,Cooper Ave & 65 Pl,40.60961,-74.01191
4864,Wilson Ave & Troutman St,40.60961,-74.02293
4871,71 Ave & Myrtle Ave,40.60961,-74.01382
4873,Evergreen Ave & Noll St,40.642353,-74.02296
4880,Madison St & Seneca Ave,40.66511,-74.012856
4883,Broadway & Whipple St,40.63239,-74.02293
4889,Bus Slip & State St,40.657864,-74.01607
4890,Menahan St & Wyckoff Ave,40.61622,-74.037506
4892,Lorimer St & Harrison Ave,40.70245,-73.950905
4895,Front St & Jay St,40.63482,-74.02341
4898,Irving Ave & DeKalb Ave,40.64802,-74.01709
4903,Dock St & Front St,40.646366,-74.013794
4904,Cypress Hills St & Otto Rd,40.687794,-73.99363
4906,George St & Wilson Ave,40.670334,-74.017426
4912,Catalpa Ave & Woodward Ave,40.64015,-74.015656
4914,Bushwick Ave & Forrest St,40.642796,-74.0121
4920,Broad St & Water St,40.684986,-74.01199
4921,Cypress Ave & Palmetto St,40.668667,-74.012535
4927,Front St & Gold St,40.652584,-74.01723
4931,Wyckoff Av & Stanhope St,40.650013,-74.015816
4933,Marcy Ave & Lynch St,40.642353,-73.98352
4936,Front St & Washington St,40.61317,-74.0171
4939,Suydam St & Knickerbocker Ave,40.652462,-74.0172
4945,Fresh Pond Rd & 69 Ave,40.648636,-74.01186
4947,Central Ave & Flushing Ave,40.646297,-74.02293
4953,South St & Gouverneur Ln,40.64882,-74.01576
4954,Madison St & Woodward Ave,40.650013,-74.01537
4956,Humboldt St & Varet St,40.660645,-74.01191
4962,Broad St & Bridge St,40.648003,-74.01771
4963,Menahan St & Seneca Ave,40.641663,-74.01588
4965,Lorimer St & Broadway,40.59739,-74.01132
4968,Bridge St & Water St,40.643627,-74.01696
4971,Hart St & Wyckoff Ave,40.65454,-74.01448
4977,65 St & Otto Rd,40.66312,-74.01194
4979,Knickerbocker Ave & George St,40.660645,-74.01324
4982,Taylor St & Bedford Ave,40.68675,-73.99587
4985,60 Pl & 67 Ave,40.671757,-74.01212
4987,White St & Moore St,40.652866,-74.015816
4990,Railroad Ave & Kay Ave,40.648636,-74.0071
4993,Old Slip & Front St,40.64032,-74.01713
4994,Onderdonk Ave & Gates Ave,40.652462,-74.01218
4996,McKibbin St & Manhattan Ave,40.63538,-74.025154
5001,Battery Pl & Greenwich St,40.641525,-74.01942
5002,Harman St & Seneca Ave,40.661247,-74.015816
5004,Boerum St & Broadway,40.64712,-74.01285
5010,Willoughby Ave & Wyckoff Ave,40.643623,-74.0172
5018,Knickerbocker Ave & Thames St,40.648674,-74.01611
5021,Kent Ave & Division Ave,40.651745,-74.01289
5024,Front St & Maiden Ln,40.642796,-74.02519
5025,Madison St & Forest Ave,40.650013,-74.01186
5027,Bushwick Ave & McKibbin St,40.650017,-74.0147
5033,Broadway & Morris St,40.64729,-74.01942
5034,Menahan St & Onderdonk Ave,40.66743,-74.013725
5036,Leonard St & Boerum St,40.653225,-74.01588
5043,Suydam St & St Nicholas Ave,40.647213,-74.01375
5045,Division Av & Hooper St,40.64461,-74.016205
5051,Irving Ave & Jefferson St,40.64276,-74.017136
5053,Lee Ave & Taylor St,40.696075,-74.00496
5057,64 St & Woodbine St,40.650013,-74.01194
5059,McKibbin St & Bogart St,40.64501,-74.01285
5062,Kent Ave & S 11 St,40.707527,-73.968445
5065,Cliff St & Fulton St,40.64274,-74.02146
5066,Fairview Ave & Linden St,40.64747,-74.01375
5068,Montrose Ave & Bushwick Ave,40.643932,-74.016716
5073,Greenwich St & Rector St,40.641182,-74.01747
5074,Woodward Ave & Harman St,40.646355,-74.017136
5076,Scholes St & Lorimer St,40.655132,-74.011925
5082,Jefferson St & Cypress Ave,40.63852,-74.01301
5084,Division Ave & Marcy Ave,40.65536,-74.01372
5090,Harrison Pl & Porter Ave,40.657505,-74.01264
5093,Bedford Ave & S 9 St,40.66743,-74.01537
5096,Pearl St & Peck Slip,40.666073,-74.0171
5097,60 Pl & Linden St,40.664833,-74.01305
5098,Peck Slip & Front St,40.707874,-74.00167
5099,Waterbury St & Stagg St,40.63852,-74.02296
5105,Liberty St & Broadway,40.64501,-74.02615
5106,Greene Ave & Grandview Ave,40.650013,-74.011955
5108,Scholes St & Manhattan Ave,40.64712,-74.01655
5114,South End Ave & Albany St,40.644962,-74.02296
5115,Onderdonk Ave & Dekalb Ave,40.663536,-74.016495
5117,Stagg St & Union Ave,40.646744,-74.023
5123,Stewart Ave & Johnson Ave,40.638306,-74.01382
5125,Broadway & Roebling St,40.645172,-74.0171
5128,Catherine St & Monroe St,40.643475,-74.07222
5129,Palmetto St & Traffic Ave,40.686893,-74.01209
5134,Broadway & Kent Ave,40.644897,-74.016716
5137,Fulton St & William St,40.64015,-74.0226
5138,60 Pl & Bleecker St,40.671757,-74.011955
5140,Bushwick Ave & Stagg St,40.668404,-74.01191
5145,Albany St & Greenwich St,40.645348,-74.01938
5146,Stanhope St & Fairview Ave,40.663197,-74.01611
5148,Leonard St & Maujer St,40.648674,-74.0171
5156,S 4 St & Rodney St,40.642017,-74.01725
5159,Pike St & Monroe St,40.655685,-74.01712
5160,Metropolitan Ave & 65 Ln,40.689133,-74.01212
5164,Broadway & Berry St,40.636955,-74.02219
5167,St James Pl & Pearl St,40.643475,-74.07222
5168,Grove St & Fresh Pond Rd,40.662994,-74.013725
5170,Stagg St & Morgan Ave,40.60814,-74.01375
5175,Fulton St & Broadway,40.642643,-74.0174
5176,Bleecker St & Forest Ave,40.650013,-74.01203
5178,Graham Ave & Grand St,40.63482,-74.015656
5181,Cherry St,40.665215,-74.01601
5184,South End Ave & Liberty St,40.648098,-74.02132
5187,Hope St & Union Ave,40.62889,-74.01688
